algorithm,list_size,time,comparisons,spearman,classification_error,min_time,relative_overhead
corsort,128,5.740381956100464,746,0.0940152594856649,122,0.0001277923583984,4491860.261195349
multizip_sort,128,0.0002691745758056,934,0.0940152594856649,122,0.0001277923583984,110.63432835822064
quick_sort,128,0.0001337528228759,843,0.0940152594856649,122,0.0001277923583984,4.664179104448407
heap_sort,128,0.0003190040588378,1407,0.0940152594856649,122,0.0001277923583984,149.62686567164414
merge_sort,128,0.0002472400665283,745,0.0940152594856649,122,0.0001277923583984,93.47014925377223
corsort,128,5.64500617980957,739,0.1106371103923981,127,0.0001277923583984,4417226.8656729385
multizip_sort,128,0.0003910064697265,1028,0.1106371103923981,127,0.0001277923583984,205.97014925377226
quick_sort,128,0.0001628398895263,1034,0.1106371103923981,127,0.0001277923583984,27.42537313431319
heap_sort,128,0.0003082752227783,1388,0.1106371103923981,127,0.0001277923583984,141.231343283637
merge_sort,128,0.0002391338348388,733,0.1106371103923981,127,0.0001277923583984,87.12686567164414
corsort,128,5.913318872451782,746,-0.0827654599416719,126,0.0001277923583984,4627186.753732702
multizip_sort,128,0.0003690719604492,890,-0.0827654599416719,126,0.0001277923583984,188.80597014932383
quick_sort,128,0.0001521110534667,888,-0.0827654599416719,126,0.0001277923583984,19.029850746227783
heap_sort,128,0.0003049373626708,1385,-0.0827654599416719,126,0.0001277923583984,138.61940298506764
merge_sort,128,0.000241994857788,739,-0.0827654599416719,126,0.0001277923583984,89.36567164177937
corsort,128,5.93413782119751,736,-0.1539647016063716,125,0.0001277923583984,4643477.98507599
multizip_sort,128,0.0003151893615722,843,-0.1539647016063716,125,0.0001277923583984,146.64179104479715
quick_sort,128,0.0001473426818847,830,-0.1539647016063716,125,0.0001277923583984,15.298507462669054
heap_sort,128,0.0003068447113037,1401,-0.1539647016063716,125,0.0001277923583984,140.11194029856938
merge_sort,128,0.0002439022064208,744,-0.1539647016063716,125,0.0001277923583984,90.85820895520287
corsort,128,5.878233194351196,748,-0.0775495193312135,128,0.0001277923583984,4599731.529852097
multizip_sort,128,0.0004169940948486,886,-0.0775495193312135,128,0.0001277923583984,226.30597014932383
quick_sort,128,0.0001459121704101,851,-0.0775495193312135,128,0.0001277923583984,14.179104477601445
heap_sort,128,0.0003032684326171,1388,-0.0775495193312135,128,0.0001277923583984,137.31343283582208
merge_sort,128,0.0002367496490478,725,-0.0775495193312135,128,0.0001277923583984,85.26119402986478
corsort,128,5.802581071853638,729,0.0594319424328641,127,0.0001277923583984,4540532.276120736
multizip_sort,128,0.0003168582916259,845,0.0594319424328641,127,0.0001277923583984,147.94776119404273
quick_sort,128,0.0001671314239501,811,0.0594319424328641,127,0.0001277923583984,30.78358208951606
heap_sort,128,0.0003812313079833,1409,0.0594319424328641,127,0.0001277923583984,198.3208955223986
merge_sort,128,0.000295877456665,735,0.0594319424328641,127,0.0001277923583984,131.52985074630604
corsort,128,5.903733968734741,731,-0.0171622781911848,125,0.0001277923583984,4619686.380598371
multizip_sort,128,0.0003492832183837,1047,-0.0171622781911848,125,0.0001277923583984,173.3208955223986
quick_sort,128,0.0001349449157714,857,-0.0171622781911848,125,0.0001277923583984,5.597014925338106
heap_sort,128,0.0002968311309814,1381,-0.0171622781911848,125,0.0001277923583984,132.2761194030178
merge_sort,128,0.0002360343933105,744,-0.0171622781911848,125,0.0001277923583984,84.70149253733096
corsort,128,6.172561883926392,751,0.1775615340583858,128,0.0001277923583984,4830049.440299925
multizip_sort,128,0.0003190040588378,802,0.1775615340583858,128,0.0001277923583984,149.62686567164414
quick_sort,128,0.0001399517059326,839,0.1775615340583858,128,0.0001277923583984,9.514925373153037
heap_sort,128,0.0003101825714111,1403,0.1775615340583858,128,0.0001277923583984,142.7238805970605
merge_sort,128,0.0002439022064208,733,0.1775615340583858,128,0.0001277923583984,90.85820895520287
corsort,128,5.918226957321167,738,-0.1774399441300807,123,0.0001277923583984,4631027.425374494
multizip_sort,128,0.0003080368041992,895,-0.1774399441300807,123,0.0001277923583984,141.04477611945904
quick_sort,128,0.00014328956604,935,-0.1774399441300807,123,0.0001277923583984,12.126865671644138
heap_sort,128,0.0003199577331542,1409,-0.1774399441300807,123,0.0001277923583984,150.37313432835592
merge_sort,128,0.0002369880676269,730,-0.1774399441300807,123,0.0001277923583984,85.44776119404271
corsort,128,5.927927970886231,744,-0.1231772480488146,127,0.0001277923583984,4638618.65671778
multizip_sort,128,0.000403881072998,821,-0.1231772480488146,127,0.0001277923583984,216.04477611945904
quick_sort,128,0.0001397132873535,837,-0.1231772480488146,127,0.0001277923583984,9.328358208975107
heap_sort,128,0.0003108978271484,1400,-0.1231772480488146,127,0.0001277923583984,143.28358208959432
merge_sort,128,0.0002460479736328,742,-0.1231772480488146,127,0.0001277923583984,92.53731343288254
corsort,128,6.085891008377075,756,0.1000145967017178,124,0.0001277923583984,4762227.798508861
multizip_sort,128,0.000349998474121,1030,0.1000145967017178,124,0.0001277923583984,173.88059701493242
quick_sort,128,0.0001859664916992,969,0.1000145967017178,124,0.0001277923583984,45.52238805972952
heap_sort,128,0.0003829002380371,1414,0.1000145967017178,124,0.0001277923583984,199.62686567172238
merge_sort,128,0.0002920627593994,746,0.1000145967017178,124,0.0001277923583984,128.5447761194591
corsort,128,5.881747961044312,744,0.031864071055848,123,0.0001277923583984,4602481.902986427
multizip_sort,128,0.0003571510314941,818,0.031864071055848,123,0.0001277923583984,179.47761194034877
quick_sort,128,0.0001370906829833,837,0.031864071055848,123,0.0001277923583984,7.276119402939529
heap_sort,128,0.0003020763397216,1399,0.031864071055848,123,0.0001277923583984,136.38059701493242
merge_sort,128,0.0002400875091552,745,0.031864071055848,123,0.0001277923583984,87.8731343283559
corsort,128,5.943843126296997,759,0.1691236445123679,127,0.0001277923583984,4651072.574628231
multizip_sort,128,0.0003070831298828,856,0.1691236445123679,127,0.0001277923583984,140.29850746274732
quick_sort,128,0.000162124633789,873,0.1691236445123679,127,0.0001277923583984,26.865671641779375
heap_sort,128,0.0003778934478759,1398,0.1691236445123679,127,0.0001277923583984,195.7089552239075
merge_sort,128,0.0002920627593994,728,0.1691236445123679,127,0.0001277923583984,128.5447761194591
corsort,128,6.025995969772339,741,0.0472481961366843,124,0.0001277923583984,4715358.768658101
multizip_sort,128,0.000425100326538,872,0.0472481961366843,124,0.0001277923583984,232.6492537313737
quick_sort,128,0.0001418590545654,833,0.0472481961366843,124,0.0001277923583984,11.007462686576531
heap_sort,128,0.0003137588500976,1394,0.0472481961366843,124,0.0001277923583984,145.52238805972954
merge_sort,128,0.0002429485321044,732,0.0472481961366843,124,0.0001277923583984,90.11194029849115
corsort,128,6.232592821121216,769,0.109199382929824,126,0.0001277923583984,4877024.813434267
multizip_sort,128,0.0003130435943603,867,0.109199382929824,126,0.0001277923583984,144.96268656719576
quick_sort,128,0.000169038772583,908,0.109199382929824,126,0.0001277923583984,32.2761194030178
heap_sort,128,0.0003738403320312,1386,0.109199382929824,126,0.0001277923583984,192.53731343288257
merge_sort,128,0.0002901554107666,726,0.109199382929824,126,0.0001277923583984,127.05223880603556
corsort,128,6.006038188934326,755,0.0144691312797117,127,0.0001277923583984,4699741.417911828
multizip_sort,128,0.0003461837768554,1005,0.0144691312797117,127,0.0001277923583984,170.89552238808542
quick_sort,128,0.0002000331878662,992,0.0144691312797117,127,0.0001277923583984,56.52985074630603
heap_sort,128,0.0003788471221923,1409,0.0144691312797117,127,0.0001277923583984,196.4552238806192
merge_sort,128,0.000288963317871,724,0.0144691312797117,127,0.0001277923583984,126.11940298506768
corsort,128,6.140959978103638,742,0.0793084498939577,126,0.0001277923583984,4805320.335822307
multizip_sort,128,0.0003969669342041,857,0.0793084498939577,126,0.0001277923583984,210.6343283582989
quick_sort,128,0.0001330375671386,817,0.0793084498939577,126,0.0001277923583984,4.104477611914614
heap_sort,128,0.0004780292510986,1402,0.0793084498939577,126,0.0001277923583984,274.06716417918864
merge_sort,128,0.0002920627593994,728,0.0793084498939577,126,0.0001277923583984,128.5447761194591
corsort,128,6.242621183395386,776,0.0468029570607983,127,0.0001277923583984,4884872.201493971
multizip_sort,128,0.0003421306610107,966,0.0468029570607983,127,0.0001277923583984,167.7238805970605
quick_sort,128,0.000169038772583,1036,0.0468029570607983,127,0.0001277923583984,32.2761194030178
heap_sort,128,0.0003221035003662,1395,0.0468029570607983,127,0.0001277923583984,152.05223880603555
merge_sort,128,0.0002517700195312,743,0.0468029570607983,127,0.0001277923583984,97.01492537315306
corsort,128,5.9510581493377686,741,-0.0036691786134397,126,0.0001277923583984,4656718.470150621
multizip_sort,128,0.0003809928894042,874,-0.0036691786134397,126,0.0001277923583984,198.13432835822064
quick_sort,128,0.0001289844512939,815,-0.0036691786134397,126,0.0001277923583984,0.932835820889677
heap_sort,128,0.0003049373626708,1406,-0.0036691786134397,126,0.0001277923583984,138.61940298506764
merge_sort,128,0.0002377033233642,739,-0.0036691786134397,126,0.0001277923583984,86.00746268657653
corsort,128,6.4798078536987305,764,-0.164734755792155,128,0.0001277923583984,5070475.373135817
multizip_sort,128,0.0003771781921386,933,-0.164734755792155,128,0.0001277923583984,195.14925373137368
quick_sort,128,0.0001559257507324,918,-0.164734755792155,128,0.0001277923583984,22.014925373153037
heap_sort,128,0.0002989768981933,1389,-0.164734755792155,128,0.0001277923583984,133.95522388061926
merge_sort,128,0.0002350807189941,740,-0.164734755792155,128,0.0001277923583984,83.95522388061923
corsort,128,6.061962842941284,746,0.077550728370682,126,0.0001277923583984,4743503.544777512
multizip_sort,128,0.0004079341888427,809,0.077550728370682,126,0.0001277923583984,219.21641791048398
quick_sort,128,0.0001311302185058,881,0.077550728370682,126,0.0001277923583984,2.611940298491122
heap_sort,128,0.0002989768981933,1401,0.077550728370682,126,0.0001277923583984,133.95522388061926
merge_sort,128,0.0002388954162597,742,0.077550728370682,126,0.0001277923583984,86.94029850746621
corsort,128,6.1417741775512695,755,-0.0133150742953957,123,0.0001277923583984,4805957.4626879785
multizip_sort,128,0.0003437995910644,762,-0.0133150742953957,123,0.0001277923583984,169.02985074630607
quick_sort,128,0.0001349449157714,840,-0.0133150742953957,123,0.0001277923583984,5.597014925338106
heap_sort,128,0.0003089904785156,1404,-0.0133150742953957,123,0.0001277923583984,141.79104477617082
merge_sort,128,0.0002391338348388,733,-0.0133150742953957,123,0.0001277923583984,87.12686567164414
corsort,128,6.2038938999176025,757,0.1415319533808074,126,0.0001277923583984,4854567.350747694
multizip_sort,128,0.0003049373626708,788,0.1415319533808074,126,0.0001277923583984,138.61940298506764
quick_sort,128,0.0001757144927978,819,0.1415319533808074,126,0.0001277923583984,37.50000000000002
heap_sort,128,0.0003788471221923,1402,0.1415319533808074,126,0.0001277923583984,196.4552238806192
merge_sort,128,0.000295877456665,741,0.1415319533808074,126,0.0001277923583984,131.52985074630604
corsort,128,6.14152717590332,752,0.0301633694118185,124,0.0001277923583984,4805764.179105889
multizip_sort,128,0.0002691745758056,865,0.0301633694118185,124,0.0001277923583984,110.63432835822064
quick_sort,128,0.0001349449157714,801,0.0301633694118185,124,0.0001277923583984,5.597014925338106
heap_sort,128,0.0003089904785156,1396,0.0301633694118185,124,0.0001277923583984,141.79104477617082
merge_sort,128,0.0002410411834716,748,0.0301633694118185,124,0.0001277923583984,88.61940298506764
corsort,128,6.13540506362915,743,0.1359562879067597,126,0.0001277923583984,4800973.507464096
multizip_sort,128,0.0003211498260498,880,0.1359562879067597,126,0.0001277923583984,151.30597014932383
quick_sort,128,0.0001780986785888,902,0.1359562879067597,126,0.0001277923583984,39.36567164177938
heap_sort,128,0.0003731250762939,1392,0.1359562879067597,126,0.0001277923583984,191.97761194034877
merge_sort,128,0.0002899169921875,728,0.1359562879067597,126,0.0001277923583984,126.86567164185765
corsort,128,6.392370223999023,762,-0.049090175382361,126,0.0001277923583984,5002053.731344752
multizip_sort,128,0.0003321170806884,997,-0.049090175382361,126,0.0001277923583984,159.88805970150892
quick_sort,128,0.0001783370971679,965,-0.049090175382361,126,0.0001277923583984,39.55223880595733
heap_sort,128,0.0003802776336669,1409,-0.049090175382361,126,0.0001277923583984,197.57462686568684
merge_sort,128,0.0002918243408203,743,-0.049090175382361,126,0.0001277923583984,128.3582089552811
corsort,128,6.085983991622925,737,0.0271474240642001,127,0.0001277923583984,4762300.55970289
multizip_sort,128,0.000375747680664,821,0.0271474240642001,127,0.0001277923583984,194.02985074630607
quick_sort,128,0.000133991241455,806,0.0271474240642001,127,0.0001277923583984,4.85074626862636
heap_sort,128,0.0003221035003662,1396,0.0271474240642001,127,0.0001277923583984,152.05223880603555
merge_sort,128,0.0002400875091552,740,0.0271474240642001,127,0.0001277923583984,87.8731343283559
corsort,128,6.215248107910156,758,0.0873952850735974,125,0.0001277923583984,4863452.238807398
multizip_sort,128,0.0004527568817138,1076,0.0873952850735974,125,0.0001277923583984,254.29104477617085
quick_sort,128,0.0001506805419921,989,0.0873952850735974,125,0.0001277923583984,17.910447761160174
heap_sort,128,0.0003070831298828,1418,0.0873952850735974,125,0.0001277923583984,140.29850746274732
merge_sort,128,0.0002367496490478,741,0.0873952850735974,125,0.0001277923583984,85.26119402986478
corsort,128,6.370439291000366,759,0.0461448414231701,125,0.0001277923583984,4984892.3507477315
multizip_sort,128,0.0005609989166259,1027,0.0461448414231701,125,0.0001277923583984,338.99253731350177
quick_sort,128,0.0001361370086669,908,0.0461448414231701,125,0.0001277923583984,6.529850746227783
heap_sort,128,0.0003020763397216,1405,0.0461448414231701,125,0.0001277923583984,136.38059701493242
merge_sort,128,0.0002338886260986,737,0.0461448414231701,125,0.0001277923583984,83.02238805972952
corsort,128,6.146984100341797,749,-0.0918587545720451,127,0.0001277923583984,4810034.328359621
multizip_sort,128,0.0004451274871826,907,-0.0918587545720451,127,0.0001277923583984,248.32089552247686
quick_sort,128,0.0001411437988281,931,-0.0918587545720451,127,0.0001277923583984,10.447761194042716
heap_sort,128,0.0003058910369873,1393,-0.0918587545720451,127,0.0001277923583984,139.36567164185766
merge_sort,128,0.0002350807189941,738,-0.0918587545720451,127,0.0001277923583984,83.95522388061923
corsort,128,6.1504387855529785,750,0.0624649394955866,125,0.0001277923583984,4812737.686568577
multizip_sort,128,0.0002999305725097,806,0.0624649394955866,125,0.0001277923583984,134.70149253733098
quick_sort,128,0.000157356262207,797,0.0624649394955866,125,0.0001277923583984,23.134328358220646
heap_sort,128,0.0003771781921386,1395,0.0624649394955866,125,0.0001277923583984,195.14925373137368
merge_sort,128,0.0002920627593994,733,0.0624649394955866,125,0.0001277923583984,128.5447761194591
corsort,128,6.174596071243286,751,-0.0659604552115772,128,0.0001277923583984,4831641.231344702
multizip_sort,128,0.0003221035003662,910,-0.0659604552115772,128,0.0001277923583984,152.05223880603555
quick_sort,128,0.0001699924468994,841,-0.0659604552115772,128,0.0001277923583984,33.02238805972952
heap_sort,128,0.0003769397735595,1417,-0.0659604552115772,128,0.0001277923583984,194.96268656719576
merge_sort,128,0.0002908706665039,736,-0.0659604552115772,128,0.0001277923583984,127.61194029856941
corsort,128,6.411648035049439,763,-0.0585336397432338,127,0.0001277923583984,5017138.992538787
multizip_sort,128,0.0003659725189208,890,-0.0585336397432338,127,0.0001277923583984,186.38059701493242
quick_sort,128,0.0001342296600341,927,-0.0585336397432338,127,0.0001277923583984,5.037313432804291
heap_sort,128,0.0003046989440917,1396,-0.0585336397432338,127,0.0001277923583984,138.43283582088972
merge_sort,128,0.0002367496490478,750,-0.0585336397432338,127,0.0001277923583984,85.26119402986478
corsort,128,6.0125651359558105,746,-0.0356736981619257,126,0.0001277923583984,4704848.880598396
multizip_sort,128,0.0005121231079101,808,-0.0356736981619257,126,0.0001277923583984,300.74626865679005
quick_sort,128,0.0001499652862548,909,-0.0356736981619257,126,0.0001277923583984,17.35074626862636
heap_sort,128,0.0003976821899414,1410,-0.0356736981619257,126,0.0001277923583984,211.19402985083275
merge_sort,128,0.0002810955047607,722,-0.0356736981619257,126,0.0001277923583984,119.96268656719576
corsort,128,6.055005073547363,739,-0.1182721837264481,124,0.0001277923583984,4738058.955225271
multizip_sort,128,0.0003807544708251,853,-0.1182721837264481,124,0.0001277923583984,197.94776119404273
quick_sort,128,0.0001380443572998,869,-0.1182721837264481,124,0.0001277923583984,8.022388059729524
heap_sort,128,0.0002977848052978,1389,-0.1182721837264481,124,0.0001277923583984,133.02238805972956
merge_sort,128,0.0002350807189941,740,-0.1182721837264481,124,0.0001277923583984,83.95522388061923
corsort,128,6.174525022506714,737,-0.0199057097957045,124,0.0001277923583984,4831585.634329777
multizip_sort,128,0.0004138946533203,1002,-0.0199057097957045,124,0.0001277923583984,223.88059701501066
quick_sort,128,0.00014328956604,966,-0.0199057097957045,124,0.0001277923583984,12.126865671644138
heap_sort,128,0.0003042221069335,1401,-0.0199057097957045,124,0.0001277923583984,138.05970149253386
merge_sort,128,0.0002391338348388,734,-0.0199057097957045,124,0.0001277923583984,87.12686567164414
corsort,128,6.335111379623413,749,0.1551515880103501,127,0.0001277923583984,4957247.5746283205
multizip_sort,128,0.0004270076751708,1152,0.1551515880103501,127,0.0001277923583984,234.14179104479715
quick_sort,128,0.0001640319824218,1022,0.1551515880103501,127,0.0001277923583984,28.35820895520287
heap_sort,128,0.0003037452697753,1408,0.1551515880103501,127,0.0001277923583984,137.68656716417794
merge_sort,128,0.0002307891845703,723,0.1551515880103501,127,0.0001277923583984,80.59701492541637
corsort,128,5.965668201446533,743,-0.0137331894713645,126,0.0001277923583984,4668151.119404355
multizip_sort,128,0.000309944152832,828,-0.0137331894713645,126,0.0001277923583984,142.53731343288257
quick_sort,128,0.0001609325408935,805,-0.0137331894713645,126,0.0001277923583984,25.93283582088968
heap_sort,128,0.0003790855407714,1403,-0.0137331894713645,126,0.0001277923583984,196.6417910447972
merge_sort,128,0.0002892017364501,733,-0.0137331894713645,126,0.0001277923583984,126.30597014924558
corsort,128,6.162353992462158,737,-0.0100763166482506,126,0.0001277923583984,4822061.567165595
multizip_sort,128,0.0003719329833984,946,-0.0100763166482506,126,0.0001277923583984,191.04477611945904
quick_sort,128,0.0001478195190429,916,-0.0100763166482506,126,0.0001277923583984,15.671641791024937
heap_sort,128,0.0003118515014648,1417,-0.0100763166482506,126,0.0001277923583984,144.02985074630607
merge_sort,128,0.0002381801605224,717,-0.0100763166482506,126,0.0001277923583984,86.38059701493242
corsort,128,6.289018154144287,758,0.0592785423154424,125,0.0001277923583984,4921178.731344729
multizip_sort,128,0.000472068786621,941,0.0592785423154424,125,0.0001277923583984,269.40298507466196
quick_sort,128,0.0001449584960937,951,0.0592785423154424,125,0.0001277923583984,13.432835820889677
heap_sort,128,0.0003027915954589,1405,0.0592785423154424,125,0.0001277923583984,136.94029850746622
merge_sort,128,0.0002319812774658,725,0.0592785423154424,125,0.0001277923583984,81.52985074630605
corsort,128,6.135703086853027,732,0.027314592205889,127,0.0001277923583984,4801206.71641932
multizip_sort,128,0.0003769397735595,886,0.027314592205889,127,0.0001277923583984,194.96268656719576
quick_sort,128,0.0001349449157714,866,0.027314592205889,127,0.0001277923583984,5.597014925338106
heap_sort,128,0.0003018379211425,1391,0.027314592205889,127,0.0001277923583984,136.19402985075448
merge_sort,128,0.0002338886260986,735,0.027314592205889,127,0.0001277923583984,83.02238805972952
corsort,128,5.94495415687561,741,-0.0013981950832763,126,0.0001277923583984,4651941.977613306
multizip_sort,128,0.0003309249877929,947,-0.0013981950832763,126,0.0001277923583984,158.95522388061926
quick_sort,128,0.0001637935638427,854,-0.0013981950832763,126,0.0001277923583984,28.17164179102494
heap_sort,128,0.0003809928894042,1410,-0.0013981950832763,126,0.0001277923583984,198.13432835822064
merge_sort,128,0.0002908706665039,735,-0.0013981950832763,126,0.0001277923583984,127.61194029856941
corsort,128,5.97278904914856,742,-0.018509826592904,128,0.0001277923583984,4673723.320896895
multizip_sort,128,0.0003845691680908,811,-0.018509826592904,128,0.0001277923583984,200.93283582096797
quick_sort,128,0.0001277923583984,827,-0.018509826592904,128,0.0001277923583984,0.0
heap_sort,128,0.0002999305725097,1395,-0.018509826592904,128,0.0001277923583984,134.70149253733098
merge_sort,128,0.0002341270446777,737,-0.018509826592904,128,0.0001277923583984,83.20895522390748
corsort,128,5.836188793182373,752,0.2836894048682192,124,0.0001277923583984,4566830.970150595
multizip_sort,128,0.0003659725189208,900,0.2836894048682192,124,0.0001277923583984,186.38059701493242
quick_sort,128,0.0001411437988281,824,0.2836894048682192,124,0.0001277923583984,10.447761194042716
heap_sort,128,0.0003130435943603,1403,0.2836894048682192,124,0.0001277923583984,144.96268656719576
merge_sort,128,0.0002381801605224,730,0.2836894048682192,124,0.0001277923583984,86.38059701493242
corsort,128,7.445142030715942,757,-0.0608099212346018,126,0.0001277923583984,5825868.097016636
multizip_sort,128,0.0003130435943603,910,-0.0608099212346018,126,0.0001277923583984,144.96268656719576
quick_sort,128,0.0001630783081054,897,-0.0608099212346018,126,0.0001277923583984,27.611940298491145
heap_sort,128,0.0004563331604003,1404,-0.0608099212346018,126,0.0001277923583984,257.0895522388399
merge_sort,128,0.0002918243408203,743,-0.0608099212346018,126,0.0001277923583984,128.3582089552811
corsort,128,5.871308088302612,729,-0.0246576322605572,128,0.0001277923583984,4594312.500001349
multizip_sort,128,0.0002799034118652,924,-0.0246576322605572,128,0.0001277923583984,119.02985074630608
quick_sort,128,0.0001490116119384,880,-0.0246576322605572,128,0.0001277923583984,16.604477611914614
heap_sort,128,0.0003130435943603,1390,-0.0246576322605572,128,0.0001277923583984,144.96268656719576
merge_sort,128,0.0002460479736328,735,-0.0246576322605572,128,0.0001277923583984,92.53731343288254
corsort,128,5.980545997619629,737,0.0571639142505509,128,0.0001277923583984,4679793.283583463
multizip_sort,128,0.0003159046173095,842,0.0571639142505509,128,0.0001277923583984,147.20149253733098
quick_sort,128,0.000169038772583,829,0.0571639142505509,128,0.0001277923583984,32.2761194030178
heap_sort,128,0.000389814376831,1398,0.0571639142505509,128,0.0001277923583984,205.03731343288257
merge_sort,128,0.0003001689910888,734,0.0571639142505509,128,0.0001277923583984,134.88805970150892
corsort,128,6.4287731647491455,740,-0.1325273272138692,127,0.0001277923583984,5030539.738807446
multizip_sort,128,0.0002789497375488,882,-0.1325273272138692,127,0.0001277923583984,118.2835820895943
quick_sort,128,0.0001590251922607,908,-0.1325273272138692,127,0.0001277923583984,24.440298507466206
heap_sort,128,0.0003201961517333,1416,-0.1325273272138692,127,0.0001277923583984,150.5597014925338
merge_sort,128,0.0002501010894775,728,-0.1325273272138692,127,0.0001277923583984,95.70895522390745
corsort,128,5.945317983627319,743,-0.0738018840110945,123,0.0001277923583984,4652226.679105843
multizip_sort,128,0.0003387928009033,865,-0.0738018840110945,123,0.0001277923583984,165.11194029856938
quick_sort,128,0.0001451969146728,807,-0.0738018840110945,123,0.0001277923583984,13.61940298506763
heap_sort,128,0.0003151893615722,1414,-0.0738018840110945,123,0.0001277923583984,146.64179104479715
merge_sort,128,0.0002508163452148,739,-0.0738018840110945,123,0.0001277923583984,96.26865671644128
corsort,128,6.102988004684448,745,-0.0262012983295742,125,0.0001277923583984,4775606.529852148
multizip_sort,128,0.0003750324249267,948,-0.0262012983295742,125,0.0001277923583984,193.47014925377226
quick_sort,128,0.0001358985900878,887,-0.0262012983295742,125,0.0001277923583984,6.3432835820498745
heap_sort,128,0.0006959438323974,1402,-0.0262012983295742,125,0.0001277923583984,444.5895522389182
merge_sort,128,0.000241994857788,739,-0.0262012983295742,125,0.0001277923583984,89.36567164177937
corsort,128,5.716644048690796,736,0.1122623337445297,125,0.0001277923583984,4473284.888061015
multizip_sort,128,0.0002908706665039,1033,0.1122623337445297,125,0.0001277923583984,127.61194029856941
quick_sort,128,0.0001440048217773,960,0.1122623337445297,125,0.0001277923583984,12.686567164177953
heap_sort,128,0.0002996921539306,1387,0.1122623337445297,125,0.0001277923583984,134.514925373153
merge_sort,128,0.0002338886260986,735,0.1122623337445297,125,0.0001277923583984,83.02238805972952
corsort,128,5.5549399852752686,732,0.0651909476257123,126,0.0001277923583984,4346748.320896799
multizip_sort,128,0.0004169940948486,957,0.0651909476257123,126,0.0001277923583984,226.30597014932383
quick_sort,128,0.0001318454742431,834,0.0651909476257123,126,0.0001277923583984,3.1716417910249373
heap_sort,128,0.0002977848052978,1381,0.0651909476257123,126,0.0001277923583984,133.02238805972956
merge_sort,128,0.000234842300415,739,0.0651909476257123,126,0.0001277923583984,83.76865671644128
corsort,128,5.7914581298828125,743,-0.0822163834579795,124,0.0001277923583984,4531828.358210286
multizip_sort,128,0.0003120899200439,871,-0.0822163834579795,124,0.0001277923583984,144.21641791048398
quick_sort,128,0.0001642704010009,962,-0.0822163834579795,124,0.0001277923583984,28.5447761193808
heap_sort,128,0.0003058910369873,1384,-0.0822163834579795,124,0.0001277923583984,139.36567164185766
merge_sort,128,0.0002410411834716,739,-0.0822163834579795,124,0.0001277923583984,88.61940298506764
corsort,128,5.782731056213379,737,0.1080215112851247,125,0.0001277923583984,4524999.253732672
multizip_sort,128,0.0003151893615722,830,0.1080215112851247,125,0.0001277923583984,146.64179104479715
quick_sort,128,0.000140905380249,816,0.1080215112851247,125,0.0001277923583984,10.261194029864761
heap_sort,128,0.0003120899200439,1388,0.1080215112851247,125,0.0001277923583984,144.21641791048398
merge_sort,128,0.0002388954162597,726,0.1080215112851247,125,0.0001277923583984,86.94029850746621
corsort,128,6.208698034286499,747,-0.1067023085156925,125,0.0001277923583984,4858326.679105904
multizip_sort,128,0.0003182888031005,784,-0.1067023085156925,125,0.0001277923583984,149.06716417911036
quick_sort,128,0.0001399517059326,793,-0.1067023085156925,125,0.0001277923583984,9.514925373153037
heap_sort,128,0.0003151893615722,1406,-0.1067023085156925,125,0.0001277923583984,146.64179104479715
merge_sort,128,0.0002341270446777,737,-0.1067023085156925,125,0.0001277923583984,83.20895522390748
corsort,128,5.727734088897705,745,-0.0831377510132118,126,0.0001277923583984,4481963.059702808
multizip_sort,128,0.0002710819244384,912,-0.0831377510132118,126,0.0001277923583984,112.12686567164418
quick_sort,128,0.0001547336578369,963,-0.0831377510132118,126,0.0001277923583984,21.08208955226334
heap_sort,128,0.0003080368041992,1399,-0.0831377510132118,126,0.0001277923583984,141.04477611945904
merge_sort,128,0.0002369880676269,728,-0.0831377510132118,126,0.0001277923583984,85.44776119404271
corsort,128,5.735131978988648,736,0.1810471659768377,126,0.0001277923583984,4487752.052240124
multizip_sort,128,0.0002660751342773,842,0.1810471659768377,126,0.0001277923583984,108.20895522390748
quick_sort,128,0.000148057937622,867,0.1810471659768377,126,0.0001277923583984,15.858208955202869
heap_sort,128,0.0003120899200439,1403,0.1810471659768377,126,0.0001277923583984,144.21641791048398
merge_sort,128,0.0002329349517822,729,0.1810471659768377,126,0.0001277923583984,82.2761194030178
corsort,128,5.86069393157959,739,1.8604864170180124e-05,124,0.0001277923583984,4586006.716419256
multizip_sort,128,0.0002968311309814,816,1.8604864170180124e-05,124,0.0001277923583984,132.2761194030178
quick_sort,128,0.0001430511474609,826,1.8604864170180124e-05,124,0.0001277923583984,11.940298507466185
heap_sort,128,0.0003230571746826,1392,1.8604864170180124e-05,124,0.0001277923583984,152.79850746274732
merge_sort,128,0.0002322196960449,727,1.8604864170180124e-05,124,0.0001277923583984,81.71641791048398
corsort,128,6.0251898765563965,759,0.0340198749799647,124,0.0001277923583984,4714727.985076011
multizip_sort,128,0.0004150867462158,945,0.0340198749799647,124,0.0001277923583984,224.81343283590033
quick_sort,128,0.0001499652862548,924,0.0340198749799647,124,0.0001277923583984,17.35074626862636
heap_sort,128,0.0003049373626708,1405,0.0340198749799647,124,0.0001277923583984,138.61940298506764
merge_sort,128,0.0002341270446777,729,0.0340198749799647,124,0.0001277923583984,83.20895522390748
