algorithm,list_size,time,comparisons,spearman,classification_error
quick_sort,32,2.9802322387695312e-05,128,0.13518484458340996,29
heap_sort,32,5.7220458984375e-05,232,0.13518484458340996,29
merge_sort,32,5.1021575927734375e-05,120,0.13518484458340996,29
corsort,32,0.06737518310546875,118,-0.12405876951331497,30
multizip_sort,32,0.00016999244689941406,142,-0.12405876951331497,30
quick_sort,32,3.504753112792969e-05,141,-0.12405876951331497,30
heap_sort,32,9.393692016601562e-05,216,-0.12405876951331497,30
merge_sort,32,5.078315734863281e-05,121,-0.12405876951331497,30
corsort,32,0.07242226600646973,124,0.09348025711662074,31
multizip_sort,32,0.00012493133544921875,144,0.09348025711662074,31
quick_sort,32,3.266334533691406e-05,136,0.09348025711662074,31
heap_sort,32,0.00010800361633300781,221,0.09348025711662074,31
merge_sort,32,5.1021575927734375e-05,120,0.09348025711662074,31
corsort,32,0.07109665870666504,121,0.16532258064516128,29
multizip_sort,32,0.00015807151794433594,186,0.16532258064516128,29
quick_sort,32,4.696846008300781e-05,186,0.16532258064516128,29
heap_sort,32,7.009506225585938e-05,226,0.16532258064516128,29
merge_sort,32,6.103515625e-05,122,0.16532258064516128,29
corsort,32,0.08315801620483398,116,-0.015774027879677178,30
multizip_sort,32,0.00022292137145996094,135,-0.015774027879677178,30
quick_sort,32,3.3855438232421875e-05,125,-0.015774027879677178,30
heap_sort,32,6.413459777832031e-05,222,-0.015774027879677178,30
merge_sort,32,5.6743621826171875e-05,121,-0.015774027879677178,30
corsort,32,0.08520293235778809,120,0.2781244265002753,30
multizip_sort,32,0.0001347064971923828,152,0.2781244265002753,30
quick_sort,32,3.910064697265625e-05,152,0.2781244265002753,30
heap_sort,32,5.7697296142578125e-05,216,0.2781244265002753,30
merge_sort,32,5.4836273193359375e-05,123,0.2781244265002753,30
corsort,32,0.07844400405883789,123,0.10211009174311925,30
multizip_sort,32,0.00012993812561035156,131,0.10211009174311925,30
quick_sort,32,3.5762786865234375e-05,145,0.10211009174311925,30
heap_sort,32,6.29425048828125e-05,232,0.10211009174311925,30
merge_sort,32,5.3882598876953125e-05,118,0.10211009174311925,30
corsort,32,0.07534003257751465,118,0.251008434176751,32
multizip_sort,32,0.00013303756713867188,149,0.251008434176751,32
quick_sort,32,3.790855407714844e-05,151,0.251008434176751,32
heap_sort,32,0.0001289844512939453,228,0.251008434176751,32
merge_sort,32,5.412101745605469e-05,124,0.251008434176751,32
corsort,32,0.07480812072753906,116,0.20124747752705918,30
multizip_sort,32,0.00020623207092285156,183,0.20124747752705918,30
quick_sort,32,0.00011420249938964844,212,0.20124747752705918,30
heap_sort,32,7.915496826171875e-05,220,0.20124747752705918,30
merge_sort,32,7.724761962890625e-05,122,0.20124747752705918,30
corsort,32,0.09079909324645996,128,0.10735914846760876,32
multizip_sort,32,0.00019216537475585938,161,0.10735914846760876,32
quick_sort,32,4.291534423828125e-05,160,0.10735914846760876,32
heap_sort,32,6.508827209472656e-05,224,0.10735914846760876,32
merge_sort,32,5.817413330078125e-05,123,0.10735914846760876,32
corsort,32,0.07877469062805176,127,-0.15819416406680126,31
multizip_sort,32,0.00012803077697753906,122,-0.15819416406680126,31
quick_sort,32,3.4809112548828125e-05,130,-0.15819416406680126,31
heap_sort,32,6.103515625e-05,223,-0.15819416406680126,31
merge_sort,32,5.3882598876953125e-05,120,-0.15819416406680126,31
corsort,32,0.07126593589782715,118,-0.3861386138613862,32
multizip_sort,32,0.000125885009765625,156,-0.3861386138613862,32
quick_sort,32,9.393692016601562e-05,154,-0.3861386138613862,32
heap_sort,32,5.817413330078125e-05,227,-0.3861386138613862,32
merge_sort,32,5.1975250244140625e-05,123,-0.3861386138613862,32
corsort,32,0.07664704322814941,129,0.16581024041108464,28
multizip_sort,32,0.00019598007202148438,157,0.16581024041108464,28
quick_sort,32,4.029273986816406e-05,165,0.16581024041108464,28
heap_sort,32,5.888938903808594e-05,229,0.16581024041108464,28
merge_sort,32,5.316734313964844e-05,122,0.16581024041108464,28
corsort,32,0.07324910163879395,122,-0.08137614678899083,32
multizip_sort,32,0.00015211105346679688,119,-0.08137614678899083,32
quick_sort,32,3.0994415283203125e-05,120,-0.08137614678899083,32
heap_sort,32,5.602836608886719e-05,221,-0.08137614678899083,32
merge_sort,32,5.1021575927734375e-05,122,-0.08137614678899083,32
corsort,32,0.07183194160461426,122,0.0759215110948102,32
multizip_sort,32,0.0001239776611328125,143,0.0759215110948102,32
quick_sort,32,3.218650817871094e-05,144,0.0759215110948102,32
heap_sort,32,5.602836608886719e-05,227,0.0759215110948102,32
merge_sort,32,5.1975250244140625e-05,123,0.0759215110948102,32
corsort,32,0.07017374038696289,123,0.14943160982764947,32
multizip_sort,32,0.00011992454528808594,123,0.14943160982764947,32
quick_sort,32,3.0994415283203125e-05,125,0.14943160982764947,32
heap_sort,32,9.012222290039062e-05,226,0.14943160982764947,32
merge_sort,32,7.295608520507812e-05,123,0.14943160982764947,32
corsort,32,0.07132792472839355,122,0.24463598019438842,32
multizip_sort,32,0.00011920928955078125,131,0.24463598019438842,32
quick_sort,32,3.0994415283203125e-05,128,0.24463598019438842,32
heap_sort,32,5.888938903808594e-05,228,0.24463598019438842,32
merge_sort,32,5.1021575927734375e-05,118,0.24463598019438842,32
corsort,32,0.07073307037353516,125,0.05678899082568807,29
multizip_sort,32,0.0003998279571533203,154,0.05678899082568807,29
quick_sort,32,3.0040740966796875e-05,148,0.05678899082568807,29
heap_sort,32,5.793571472167969e-05,228,0.05678899082568807,29
merge_sort,32,7.486343383789062e-05,121,0.05678899082568807,29
corsort,32,0.06966114044189453,118,-0.06746104491292394,32
multizip_sort,32,0.00011992454528808594,120,-0.06746104491292394,32
quick_sort,32,3.2901763916015625e-05,126,-0.06746104491292394,32
heap_sort,32,5.602836608886719e-05,215,-0.06746104491292394,32
merge_sort,32,5.316734313964844e-05,123,-0.06746104491292394,32
corsort,32,0.07261800765991211,127,-0.0973954512105649,31
multizip_sort,32,0.0004363059997558594,150,-0.0973954512105649,31
quick_sort,32,3.218650817871094e-05,154,-0.0973954512105649,31
heap_sort,32,5.5789947509765625e-05,223,-0.0973954512105649,31
merge_sort,32,0.00010395050048828125,123,-0.0973954512105649,31
corsort,32,0.07114171981811523,120,0.10115553925165074,31
multizip_sort,32,0.00011396408081054688,120,0.10115553925165074,31
quick_sort,32,3.0994415283203125e-05,123,0.10115553925165074,31
heap_sort,32,5.793571472167969e-05,229,0.10115553925165074,31
merge_sort,32,4.982948303222656e-05,121,0.10115553925165074,31
corsort,32,0.07130169868469238,117,0.10891089108910894,30
multizip_sort,32,0.0001919269561767578,151,0.10891089108910894,30
quick_sort,32,3.790855407714844e-05,151,0.10891089108910894,30
heap_sort,32,5.793571472167969e-05,219,0.10891089108910894,30
merge_sort,32,5.2928924560546875e-05,119,0.10891089108910894,30
corsort,32,0.07174110412597656,119,-0.2569750367107195,30
multizip_sort,32,0.00012302398681640625,163,-0.2569750367107195,30
quick_sort,32,3.1948089599609375e-05,132,-0.2569750367107195,30
heap_sort,32,5.5789947509765625e-05,225,-0.2569750367107195,30
merge_sort,32,5.1975250244140625e-05,123,-0.2569750367107195,30
corsort,32,0.06815004348754883,120,0.12539069681926826,30
multizip_sort,32,0.00022602081298828125,191,0.12539069681926826,30
quick_sort,32,3.62396240234375e-05,198,0.12539069681926826,30
heap_sort,32,0.00010228157043457031,230,0.12539069681926826,30
merge_sort,32,5.316734313964844e-05,128,0.12539069681926826,30
corsort,32,0.07412385940551758,123,-0.09851403412217938,29
multizip_sort,32,0.00013780593872070312,150,-0.09851403412217938,29
quick_sort,32,2.8848648071289062e-05,150,-0.09851403412217938,29
heap_sort,32,5.91278076171875e-05,229,-0.09851403412217938,29
merge_sort,32,5.1975250244140625e-05,126,-0.09851403412217938,29
corsort,32,0.07010269165039062,120,-0.2128576669112252,31
multizip_sort,32,0.0001308917999267578,177,-0.2128576669112252,31
quick_sort,32,3.5762786865234375e-05,152,-0.2128576669112252,31
heap_sort,32,5.5789947509765625e-05,218,-0.2128576669112252,31
merge_sort,32,5.1975250244140625e-05,121,-0.2128576669112252,31
corsort,32,0.07258391380310059,121,-0.3485515218188486,32
multizip_sort,32,0.00012183189392089844,160,-0.3485515218188486,32
quick_sort,32,3.1948089599609375e-05,162,-0.3485515218188486,32
heap_sort,32,5.602836608886719e-05,225,-0.3485515218188486,32
merge_sort,32,5.1975250244140625e-05,120,-0.3485515218188486,32
corsort,32,0.07114195823669434,121,0.10280630961115186,32
multizip_sort,32,0.00015091896057128906,135,0.10280630961115186,32
quick_sort,32,2.9087066650390625e-05,121,0.10280630961115186,32
heap_sort,32,5.888938903808594e-05,230,0.10280630961115186,32
merge_sort,32,5.1975250244140625e-05,120,0.10280630961115186,32
corsort,32,0.07200193405151367,121,-0.1468646864686469,32
multizip_sort,32,0.0001239776611328125,133,-0.1468646864686469,32
quick_sort,32,3.409385681152344e-05,129,-0.1468646864686469,32
heap_sort,32,5.602836608886719e-05,223,-0.1468646864686469,32
merge_sort,32,5.1021575927734375e-05,125,-0.1468646864686469,32
corsort,32,0.06884193420410156,120,-0.3208845659754083,30
multizip_sort,32,0.00031113624572753906,132,-0.3208845659754083,30
quick_sort,32,5.888938903808594e-05,130,-0.3208845659754083,30
heap_sort,32,5.3882598876953125e-05,217,-0.3208845659754083,30
merge_sort,32,5.1021575927734375e-05,120,-0.3208845659754083,30
corsort,32,0.07113337516784668,120,0.2352670349907919,30
multizip_sort,32,0.00012612342834472656,140,0.2352670349907919,30
quick_sort,32,3.790855407714844e-05,168,0.2352670349907919,30
heap_sort,32,5.6743621826171875e-05,222,0.2352670349907919,30
merge_sort,32,5.1021575927734375e-05,120,0.2352670349907919,30
corsort,32,0.07300400733947754,125,-0.3630526508897449,31
multizip_sort,32,0.00025916099548339844,129,-0.3630526508897449,31
quick_sort,32,3.0994415283203125e-05,136,-0.3630526508897449,31
heap_sort,32,5.698204040527344e-05,224,-0.3630526508897449,31
merge_sort,32,5.1975250244140625e-05,125,-0.3630526508897449,31
corsort,32,0.0686349868774414,119,-0.054668868097596766,29
multizip_sort,32,0.00011897087097167969,125,-0.054668868097596766,29
quick_sort,32,3.2901763916015625e-05,137,-0.054668868097596766,29
heap_sort,32,5.602836608886719e-05,220,-0.054668868097596766,29
merge_sort,32,5.1975250244140625e-05,124,-0.054668868097596766,29
corsort,32,0.07352709770202637,119,-0.028705062362435797,30
multizip_sort,32,0.0001430511474609375,195,-0.028705062362435797,30
quick_sort,32,3.886222839355469e-05,200,-0.028705062362435797,30
heap_sort,32,6.103515625e-05,218,-0.028705062362435797,30
merge_sort,32,5.602836608886719e-05,124,-0.028705062362435797,30
corsort,32,0.07573699951171875,118,0.16458715596330273,31
multizip_sort,32,0.00019788742065429688,137,0.16458715596330273,31
quick_sort,32,3.719329833984375e-05,139,0.16458715596330273,31
heap_sort,32,6.079673767089844e-05,224,0.16458715596330273,31
merge_sort,32,5.2928924560546875e-05,124,0.16458715596330273,31
corsort,32,0.07577228546142578,121,0.25614678899082566,32
multizip_sort,32,0.00013017654418945312,123,0.25614678899082566,32
quick_sort,32,3.600120544433594e-05,130,0.25614678899082566,32
heap_sort,32,5.7697296142578125e-05,224,0.25614678899082566,32
merge_sort,32,5.2928924560546875e-05,119,0.25614678899082566,32
corsort,32,0.08489084243774414,123,0.1831773986424509,31
multizip_sort,32,0.00014591217041015625,150,0.1831773986424509,31
quick_sort,32,4.1961669921875e-05,153,0.1831773986424509,31
heap_sort,32,6.985664367675781e-05,223,0.1831773986424509,31
merge_sort,32,6.103515625e-05,119,0.1831773986424509,31
corsort,32,0.07555389404296875,122,0.10056839017235059,30
multizip_sort,32,0.0001347064971923828,147,0.10056839017235059,30
quick_sort,32,3.910064697265625e-05,149,0.10056839017235059,30
heap_sort,32,6.222724914550781e-05,227,0.10056839017235059,30
merge_sort,32,5.3882598876953125e-05,122,0.10056839017235059,30
corsort,32,0.11933708190917969,117,0.003947126858821369,28
multizip_sort,32,0.0001499652862548828,128,0.003947126858821369,28
quick_sort,32,3.910064697265625e-05,129,0.003947126858821369,28
heap_sort,32,6.914138793945312e-05,224,0.003947126858821369,28
merge_sort,32,6.413459777832031e-05,122,0.003947126858821369,28
corsort,32,0.07760787010192871,122,0.1295617091509261,31
multizip_sort,32,0.00011491775512695312,125,0.1295617091509261,31
quick_sort,32,2.9802322387695312e-05,126,0.1295617091509261,31
heap_sort,32,5.7220458984375e-05,228,0.1295617091509261,31
merge_sort,32,5.030632019042969e-05,123,0.1295617091509261,31
corsort,64,0.6117079257965088,307,0.028605455419920756,64
multizip_sort,64,0.000202178955078125,374,0.028605455419920756,64
quick_sort,64,6.604194641113281e-05,361,0.028605455419920756,64
heap_sort,64,0.0001361370086669922,582,0.028605455419920756,64
merge_sort,64,0.00010991096496582031,309,0.028605455419920756,64
corsort,64,0.5998013019561768,303,-0.01128241546779071,63
multizip_sort,64,0.00019216537475585938,351,-0.01128241546779071,63
quick_sort,64,6.4849853515625e-05,362,-0.01128241546779071,63
heap_sort,64,0.0001289844512939453,571,-0.01128241546779071,63
merge_sort,64,0.00010800361633300781,312,-0.01128241546779071,63
corsort,64,0.638869047164917,311,-0.15806111696522654,61
multizip_sort,64,0.00017213821411132812,362,-0.15806111696522654,61
quick_sort,64,5.984306335449219e-05,336,-0.15806111696522654,61
heap_sort,64,0.00013518333435058594,576,-0.15806111696522654,61
merge_sort,64,0.00015211105346679688,313,-0.15806111696522654,61
corsort,64,0.6224558353424072,299,0.1633765400998488,61
multizip_sort,64,0.0002410411834716797,362,0.1633765400998488,61
quick_sort,64,7.081031799316406e-05,366,0.1633765400998488,61
heap_sort,64,0.0001571178436279297,577,0.1633765400998488,61
merge_sort,64,0.00011301040649414062,304,0.1633765400998488,61
corsort,64,0.6075828075408936,302,-0.09680263851034103,63
multizip_sort,64,0.0002601146697998047,433,-0.09680263851034103,63
quick_sort,64,7.390975952148438e-05,465,-0.09680263851034103,63
heap_sort,64,0.00012803077697753906,571,-0.09680263851034103,63
merge_sort,64,0.00010991096496582031,308,-0.09680263851034103,63
corsort,64,0.6036012172698975,310,0.009735202492211839,62
multizip_sort,64,0.0001690387725830078,360,0.009735202492211839,62
quick_sort,64,7.128715515136719e-05,388,0.009735202492211839,62
heap_sort,64,0.0001361370086669922,586,0.009735202492211839,62
merge_sort,64,0.00010800361633300781,305,0.009735202492211839,62
corsort,64,0.6478383541107178,309,-0.03250188964474678,63
multizip_sort,64,0.000247955322265625,358,-0.03250188964474678,63
quick_sort,64,6.4849853515625e-05,363,-0.03250188964474678,63
heap_sort,64,0.00012803077697753906,574,-0.03250188964474678,63
merge_sort,64,0.00010609626770019531,300,-0.03250188964474678,63
corsort,64,0.6195061206817627,308,0.024257278328790346,62
multizip_sort,64,0.000225067138671875,385,0.024257278328790346,62
quick_sort,64,5.888938903808594e-05,372,0.024257278328790346,62
heap_sort,64,0.0001308917999267578,576,0.024257278328790346,62
merge_sort,64,0.00010585784912109375,305,0.024257278328790346,62
corsort,64,0.607342004776001,298,-0.06873367847161771,63
multizip_sort,64,0.0002288818359375,373,-0.06873367847161771,63
quick_sort,64,6.723403930664062e-05,372,-0.06873367847161771,63
heap_sort,64,0.0001308917999267578,563,-0.06873367847161771,63
merge_sort,64,0.00010991096496582031,313,-0.06873367847161771,63
corsort,64,0.6161589622497559,306,0.14719893729100825,62
multizip_sort,64,0.00029206275939941406,346,0.14719893729100825,62
quick_sort,64,6.818771362304688e-05,353,0.14719893729100825,62
heap_sort,64,0.00013113021850585938,571,0.14719893729100825,62
merge_sort,64,0.00010704994201660156,299,0.14719893729100825,62
corsort,64,0.6263186931610107,300,0.11077522042826059,62
multizip_sort,64,0.0001628398895263672,351,0.11077522042826059,62
quick_sort,64,7.414817810058594e-05,337,0.11077522042826059,62
heap_sort,64,0.00013113021850585938,569,0.11077522042826059,62
merge_sort,64,0.00010895729064941406,307,0.11077522042826059,62
corsort,64,0.6261320114135742,309,-0.016776217850353842,61
multizip_sort,64,0.00019884109497070312,363,-0.016776217850353842,61
quick_sort,64,6.794929504394531e-05,372,-0.016776217850353842,61
heap_sort,64,0.00013709068298339844,576,-0.016776217850353842,61
merge_sort,64,0.00011110305786132812,308,-0.016776217850353842,61
corsort,64,0.6170620918273926,309,-0.12131830882689755,63
multizip_sort,64,0.0001678466796875,354,-0.12131830882689755,63
quick_sort,64,6.389617919921875e-05,354,-0.12131830882689755,63
heap_sort,64,0.0001289844512939453,566,-0.12131830882689755,63
merge_sort,64,0.00010514259338378906,301,-0.12131830882689755,63
corsort,64,0.6095750331878662,294,-0.06301394965297662,64
multizip_sort,64,0.00016689300537109375,339,-0.06301394965297662,64
quick_sort,64,6.771087646484375e-05,351,-0.06301394965297662,64
heap_sort,64,0.0001380443572998047,583,-0.06301394965297662,64
merge_sort,64,0.00011086463928222656,311,-0.06301394965297662,64
corsort,64,0.6239030361175537,308,-0.0977302398021117,61
multizip_sort,64,0.0001647472381591797,348,-0.0977302398021117,61
quick_sort,64,6.222724914550781e-05,326,-0.0977302398021117,61
heap_sort,64,0.00012803077697753906,575,-0.0977302398021117,61
merge_sort,64,0.00010919570922851562,307,-0.0977302398021117,61
corsort,64,0.6375541687011719,312,0.1535378060792084,60
multizip_sort,64,0.00025200843811035156,405,0.1535378060792084,60
quick_sort,64,6.318092346191406e-05,400,0.1535378060792084,60
heap_sort,64,0.0001659393310546875,572,0.1535378060792084,60
merge_sort,64,0.0001049041748046875,297,0.1535378060792084,60
corsort,64,0.6182773113250732,310,-0.2691831966649869,63
multizip_sort,64,0.0002791881561279297,453,-0.2691831966649869,63
quick_sort,64,6.29425048828125e-05,367,-0.2691831966649869,63
heap_sort,64,0.0001289844512939453,565,-0.2691831966649869,63
merge_sort,64,0.00010275840759277344,290,-0.2691831966649869,63
corsort,64,0.6468160152435303,301,0.052955862479671996,62
multizip_sort,64,0.00022602081298828125,355,0.052955862479671996,62
quick_sort,64,6.198883056640625e-05,357,0.052955862479671996,62
heap_sort,64,0.00012803077697753906,569,0.052955862479671996,62
merge_sort,64,0.00010585784912109375,302,0.052955862479671996,62
corsort,64,0.6372928619384766,308,-0.003412578443497779,63
multizip_sort,64,0.00016427040100097656,339,-0.003412578443497779,63
quick_sort,64,6.985664367675781e-05,381,-0.003412578443497779,63
heap_sort,64,0.00013685226440429688,579,-0.003412578443497779,63
merge_sort,64,0.00011014938354492188,303,-0.003412578443497779,63
corsort,64,0.6907570362091064,312,-0.039923039923039916,62
multizip_sort,64,0.00028705596923828125,446,-0.039923039923039916,62
quick_sort,64,6.794929504394531e-05,475,-0.039923039923039916,62
heap_sort,64,0.00016498565673828125,576,-0.039923039923039916,62
merge_sort,64,0.00010704994201660156,309,-0.039923039923039916,62
corsort,64,0.6756150722503662,313,-0.16474630626503264,64
multizip_sort,64,0.00023865699768066406,393,-0.16474630626503264,64
quick_sort,64,8.606910705566406e-05,304,-0.16474630626503264,64
heap_sort,64,0.0002970695495605469,569,-0.16474630626503264,64
merge_sort,64,0.00011086463928222656,308,-0.16474630626503264,64
corsort,64,0.6241581439971924,305,0.05036885997067448,62
multizip_sort,64,0.00016999244689941406,344,0.05036885997067448,62
quick_sort,64,7.104873657226562e-05,357,0.05036885997067448,62
heap_sort,64,0.0001380443572998047,567,0.05036885997067448,62
merge_sort,64,0.00010776519775390625,307,0.05036885997067448,62
corsort,64,0.6329419612884521,306,0.30419989001924663,64
multizip_sort,64,0.00017213821411132812,393,0.30419989001924663,64
quick_sort,64,7.104873657226562e-05,379,0.30419989001924663,64
heap_sort,64,0.00013709068298339844,573,0.30419989001924663,64
merge_sort,64,0.00017309188842773438,303,0.30419989001924663,64
corsort,64,0.6293985843658447,310,0.038302064004764845,60
multizip_sort,64,0.00015997886657714844,302,0.038302064004764845,60
quick_sort,64,6.890296936035156e-05,357,0.038302064004764845,60
heap_sort,64,0.00013589859008789062,572,0.038302064004764845,60
merge_sort,64,0.00010824203491210938,298,0.038302064004764845,60
corsort,64,0.6350100040435791,300,0.1512986120654116,64
multizip_sort,64,0.00017523765563964844,356,0.1512986120654116,64
quick_sort,64,6.699562072753906e-05,355,0.1512986120654116,64
heap_sort,64,0.00013494491577148438,572,0.1512986120654116,64
merge_sort,64,0.00010609626770019531,298,0.1512986120654116,64
corsort,64,0.6621830463409424,310,0.07856881070185084,60
multizip_sort,64,0.0002110004425048828,417,0.07856881070185084,60
quick_sort,64,6.580352783203125e-05,414,0.07856881070185084,60
heap_sort,64,0.0001480579376220703,578,0.07856881070185084,60
merge_sort,64,0.00010824203491210938,306,0.07856881070185084,60
corsort,64,0.650810718536377,311,-0.0006870491240123668,64
multizip_sort,64,0.0001690387725830078,319,-0.0006870491240123668,64
quick_sort,64,6.818771362304688e-05,324,-0.0006870491240123668,64
heap_sort,64,0.00013494491577148438,574,-0.0006870491240123668,64
merge_sort,64,0.00010895729064941406,302,-0.0006870491240123668,64
corsort,64,0.6616623401641846,307,-0.08218801539307312,64
multizip_sort,64,0.00020384788513183594,358,-0.08218801539307312,64
quick_sort,64,7.486343383789062e-05,340,-0.08218801539307312,64
heap_sort,64,0.0001609325408935547,575,-0.08218801539307312,64
merge_sort,64,0.0001373291015625,308,-0.08218801539307312,64
corsort,64,0.6438872814178467,307,-0.029937925189545776,62
multizip_sort,64,0.0002510547637939453,378,-0.029937925189545776,62
quick_sort,64,7.390975952148438e-05,435,-0.029937925189545776,62
heap_sort,64,0.0001289844512939453,567,-0.029937925189545776,62
merge_sort,64,0.00010585784912109375,305,-0.029937925189545776,62
corsort,64,0.6154711246490479,300,-0.08444994159279871,62
multizip_sort,64,0.00016999244689941406,325,-0.08444994159279871,62
quick_sort,64,6.103515625e-05,324,-0.08444994159279871,62
heap_sort,64,0.00013375282287597656,580,-0.08444994159279871,62
merge_sort,64,0.00011014938354492188,310,-0.08444994159279871,62
corsort,64,0.7038660049438477,302,-0.040020611473720366,61
multizip_sort,64,0.0002129077911376953,445,-0.040020611473720366,61
quick_sort,64,6.699562072753906e-05,435,-0.040020611473720366,61
heap_sort,64,0.0001308917999267578,569,-0.040020611473720366,61
merge_sort,64,0.00010824203491210938,299,-0.040020611473720366,61
corsort,64,0.6364889144897461,307,0.16379902859237536,61
multizip_sort,64,0.00023102760314941406,322,0.16379902859237536,61
quick_sort,64,6.175041198730469e-05,330,0.16379902859237536,61
heap_sort,64,0.0001361370086669922,590,0.16379902859237536,61
merge_sort,64,0.0001049041748046875,292,0.16379902859237536,61
corsort,64,0.605827808380127,306,-0.15525929998167493,63
multizip_sort,64,0.0001857280731201172,385,-0.15525929998167493,63
quick_sort,64,6.413459777832031e-05,389,-0.15525929998167493,63
heap_sort,64,0.00014495849609375,565,-0.15525929998167493,63
merge_sort,64,0.00010633468627929688,299,-0.15525929998167493,63
corsort,64,0.6407470703125,306,-0.048118113302636704,62
multizip_sort,64,0.0002090930938720703,464,-0.048118113302636704,62
quick_sort,64,7.605552673339844e-05,494,-0.048118113302636704,62
heap_sort,64,0.00013113021850585938,570,-0.048118113302636704,62
merge_sort,64,0.00010800361633300781,307,-0.048118113302636704,62
corsort,64,0.6216702461242676,298,-0.16993860814587436,64
multizip_sort,64,0.00021314620971679688,352,-0.16993860814587436,64
quick_sort,64,7.081031799316406e-05,342,-0.16993860814587436,64
heap_sort,64,0.00013399124145507812,561,-0.16993860814587436,64
merge_sort,64,0.00011396408081054688,310,-0.16993860814587436,64
corsort,64,0.6063740253448486,296,-0.1825405912931962,63
multizip_sort,64,0.0001761913299560547,412,-0.1825405912931962,63
quick_sort,64,6.103515625e-05,328,-0.1825405912931962,63
heap_sort,64,0.00013494491577148438,574,-0.1825405912931962,63
merge_sort,64,0.00011014938354492188,301,-0.1825405912931962,63
corsort,64,0.6342110633850098,309,0.10134005268583209,63
multizip_sort,64,0.00016617774963378906,353,0.10134005268583209,63
quick_sort,64,6.508827209472656e-05,331,0.10134005268583209,63
heap_sort,64,0.00013399124145507812,579,0.10134005268583209,63
merge_sort,64,0.0001087188720703125,308,0.10134005268583209,63
corsort,64,0.6244380474090576,303,-0.01849561373370897,61
multizip_sort,64,0.0002429485321044922,311,-0.01849561373370897,61
quick_sort,64,6.413459777832031e-05,328,-0.01849561373370897,61
heap_sort,64,0.00012922286987304688,570,-0.01849561373370897,61
merge_sort,64,0.00010371208190917969,299,-0.01849561373370897,61
corsort,64,0.6458210945129395,305,-0.16489532273581015,60
multizip_sort,64,0.00015878677368164062,336,-0.16489532273581015,60
quick_sort,64,5.91278076171875e-05,314,-0.16489532273581015,60
heap_sort,64,0.00012922286987304688,560,-0.16489532273581015,60
merge_sort,64,0.00011301040649414062,310,-0.16489532273581015,60
corsort,64,0.6162822246551514,305,0.17926840441614364,63
multizip_sort,64,0.00019216537475585938,340,0.17926840441614364,63
quick_sort,64,6.914138793945312e-05,367,0.17926840441614364,63
heap_sort,64,0.0001780986785888672,576,0.17926840441614364,63
merge_sort,64,0.00010919570922851562,305,0.17926840441614364,63
corsort,64,0.6118152141571045,303,-0.1166697201483992,63
multizip_sort,64,0.00017309188842773438,367,-0.1166697201483992,63
quick_sort,64,6.914138793945312e-05,364,-0.1166697201483992,63
heap_sort,64,0.00013303756713867188,569,-0.1166697201483992,63
merge_sort,64,0.00010704994201660156,297,-0.1166697201483992,63
corsort,64,0.6582927703857422,300,0.024038571657619273,63
multizip_sort,64,0.00023508071899414062,369,0.024038571657619273,63
quick_sort,64,7.104873657226562e-05,455,0.024038571657619273,63
heap_sort,64,0.00013494491577148438,573,0.024038571657619273,63
merge_sort,64,0.00010967254638671875,303,0.024038571657619273,63
corsort,64,0.635350227355957,309,0.0841982266822462,62
multizip_sort,64,0.00016307830810546875,340,0.0841982266822462,62
quick_sort,64,6.413459777832031e-05,347,0.0841982266822462,62
heap_sort,64,0.00013113021850585938,576,0.0841982266822462,62
merge_sort,64,0.00010418891906738281,303,0.0841982266822462,62
corsort,64,0.6584398746490479,309,-0.044194782290020385,60
multizip_sort,64,0.00017380714416503906,398,-0.044194782290020385,60
quick_sort,64,7.796287536621094e-05,426,-0.044194782290020385,60
heap_sort,64,0.00013899803161621094,572,-0.044194782290020385,60
merge_sort,64,0.00011396408081054688,306,-0.044194782290020385,60
corsort,64,0.6280660629272461,311,0.009207090834134948,59
multizip_sort,64,0.00017404556274414062,402,0.009207090834134948,59
quick_sort,64,7.390975952148438e-05,407,0.009207090834134948,59
heap_sort,64,0.0001308917999267578,576,0.009207090834134948,59
merge_sort,64,0.00011110305786132812,312,0.009207090834134948,59
corsort,64,0.6373591423034668,310,0.13353411355151956,60
multizip_sort,64,0.00034809112548828125,382,0.13353411355151956,60
quick_sort,64,7.104873657226562e-05,380,0.13353411355151956,60
heap_sort,64,0.00014901161193847656,573,0.13353411355151956,60
merge_sort,64,0.0001628398895263672,304,0.13353411355151956,60
corsort,64,0.7218611240386963,307,-0.0720306952239148,63
multizip_sort,64,0.0002040863037109375,340,-0.0720306952239148,63
quick_sort,64,7.891654968261719e-05,333,-0.0720306952239148,63
heap_sort,64,0.0001628398895263672,568,-0.0720306952239148,63
merge_sort,64,0.00013494491577148438,308,-0.0720306952239148,63
corsort,64,0.635761022567749,301,0.0523452888094911,62
multizip_sort,64,0.00017213821411132812,358,0.0523452888094911,62
quick_sort,64,7.581710815429688e-05,358,0.0523452888094911,62
heap_sort,64,0.0001342296600341797,574,0.0523452888094911,62
merge_sort,64,0.00010800361633300781,308,0.0523452888094911,62
corsort,64,0.6932370662689209,304,0.10759363188638185,62
multizip_sort,64,0.00019407272338867188,325,0.10759363188638185,62
quick_sort,64,0.0001499652862548828,368,0.10759363188638185,62
heap_sort,64,0.00015926361083984375,573,0.10759363188638185,62
merge_sort,64,0.00013017654418945312,313,0.10759363188638185,62
